t,x,v,a,id,lane,oldLane,pos,event,Vehicle
308,1322.14,33.38869733925175,0.0015884084921741419,88,0,-1,1322.14,timer,car
308,1230.59,33.35920866625708,0.0008315742339921896,89,0,-1,1230.59,timer,car
308,1226.75,35.082598815666664,-0.04666048281832719,90,6,-1,1226.75,timer,HGV
308,1039.41,33.43854617739432,0.004157542289504593,91,0,-1,1039.41,timer,electric car
308,960.09,33.55771185671281,0.009411050394656888,92,0,-1,960.09,timer,HGV
308,936.21,35.5624430630859,-0.04214833904475724,93,6,-1,936.21,timer,electric car
308,795.53,33.605973493652584,0.013697976326842262,94,0,-1,795.53,timer,electric car
308,686.92,33.37575014070049,0.00267075134519461,95,0,-1,686.92,timer,HGV
308,629.32,36.05805232860817,-0.033013174349029305,96,6,-1,629.32,timer,car
308,482.4,33.35270957857595,0.0020174336721098815,97,0,-1,482.4,timer,HGV
308,408.7,33.36940005566412,0.0046502057613168534,98,0,-1,408.7,timer,HGV
308,333.43,36.246537521404186,-0.028938027573326044,99,6,-1,333.43,timer,HGV
308,217.95,33.33818297251518,0.0014834533564724085,100,0,-1,217.95,timer,car
308,138.8,33.341095281140284,0.0037283573536721158,101,0,-1,138.8,timer,car
308,75.25,35.33334125247062,1,102,6,0,75.25,timer,HGV
309,111.08,36.33334125247062,1,102,6,0,111.08,leave lane 0,HGV
309,111.08,36.33334125247062,0,102,6,-1,111.08,done change slow,HGV
309,2808.52,33.63972074797917,0.003894908292613843,74,2,-1,808.52,timer,HGV
309,2588.69,33.439183020464235,0.0014629272818097105,76,2,-1,588.69,timer,HGV
309,2407.46,33.77252887917659,0.006641800811412076,78,2,-1,407.46,timer,HGV
309,2170.33,33.65149429688849,0.005291005291005276,80,2,-1,170.33,timer,electric car
309,1979.54,33.89894841064084,0.010378740322243073,82,1,-1,279.54,timer,electric car
309,1982.06,34.923976500440716,-0.03168976710206332,83,7,-1,282.06,timer,HGV
309,1768.83,33.88890745920317,0.011652935500630894,84,1,-1,68.83,timer,car
309,1758.31,34.609603049793925,-0.04163183754494291,85,7,-1,58.31,timer,electric car
309,1560.55,33.46648049010208,0.0031305114638447698,86,0,-1,1560.55,timer,HGV
309,1544.99,34.811758377294765,-0.042988912039053674,87,6,-1,1544.99,timer,car
309,1355.53,33.390285747743924,0.0015884084921741419,88,0,-1,1355.53,timer,car
309,1263.95,33.360040240491074,0.0008315742339921896,89,0,-1,1263.95,timer,car
309,1261.81,35.03593833284834,-0.04666048281832719,90,6,-1,1261.81,timer,HGV
309,1072.85,33.44270371968383,0.004157542289504593,91,0,-1,1072.85,timer,electric car
309,993.65,33.56712290710746,0.009411050394656888,92,0,-1,993.65,timer,HGV
309,971.75,35.52029472404114,-0.04214833904475724,93,6,-1,971.75,timer,electric car
309,829.14,33.61967146997943,0.013697976326842262,94,0,-1,829.14,timer,electric car
309,720.3,33.37842089204568,0.00267075134519461,95,0,-1,720.3,timer,HGV
309,665.36,36.02503915425914,-0.033013174349029305,96,6,-1,665.36,timer,car
309,515.75,33.354727012248055,0.0020174336721098815,97,0,-1,515.75,timer,HGV
309,442.07,33.37405026142544,0.0046502057613168534,98,0,-1,442.07,timer,HGV
309,369.66,36.215187991533085,-0.033761032168880385,99,6,-1,369.66,timer,HGV
309,251.29,33.3397798690464,0.0017103397059836656,100,0,-1,251.29,timer,car
309,172.14,33.34527135628666,0.0046237929390714715,101,0,-1,172.14,timer,car
309,111.08,36.33334125247062,0,102,6,-1,111.08,timer,HGV
309.85539027865883,0,33.333333333333336,0,103,-1,-1,0,start,electric car
309.85539027865883,0,33.333333333333336,0,103,0,-1,0,enter lane,electric car
310,2842.16,33.643615656271784,0.003894908292613843,74,2,-1,842.16,timer,HGV
310,2622.13,33.44064594774604,0.0014629272818097105,76,2,-1,622.13,timer,HGV
310,2441.24,33.779170679988006,0.006641800811412076,78,2,-1,441.24,timer,HGV
310,2203.98,33.65678530217949,0.005291005291005276,80,2,-1,203.98,timer,electric car
310,2013.44,33.90932715096309,0.010378740322243073,82,1,-1,313.44,leave lane,electric car
310,2013.44,33.90932715096309,0.010378740322243073,82,2,-1,13.439999999999998,enter lane,electric car
310,2013.44,33.90932715096309,0.010378740322243073,82,2,-1,13.439999999999998,timer,electric car
310,2016.97,34.89228673333865,-0.03168976710206332,83,7,-1,316.97,leave lane,HGV
310,2016.97,34.89228673333865,-0.03168976710206332,83,-1,-1,316.97,end,HGV
310,1802.72,33.900560394703795,0.011652935500630894,84,1,-1,102.72,timer,car
310,1792.9,34.567971212248985,-0.04163183754494291,85,7,-1,92.9,timer,electric car
310,1594.02,33.46961100156592,0.0031305114638447698,86,0,-1,1594.02,timer,HGV
310,1579.78,34.76876946525571,-0.042988912039053674,87,6,-1,1579.78,timer,car
310,1388.92,33.3918741562361,0.0015884084921741419,88,0,-1,1388.92,timer,car
310,1297.31,33.360871814725066,0.0008315742339921896,89,0,-1,1297.31,timer,car
310,1296.82,34.989277850030014,-0.04666048281832719,90,6,-1,1296.82,timer,HGV
310,1106.3,33.44686126197333,0.004157542289504593,91,0,-1,1106.3,timer,electric car
310,1027.23,33.576533957502114,0.009411050394656888,92,0,-1,1027.23,timer,HGV
310,1007.25,35.478146384996386,-0.04214833904475724,93,6,-1,1007.25,timer,electric car
310,862.76,33.63336944630627,0.013697976326842262,94,0,-1,862.76,timer,electric car
310,753.68,33.381091643390874,0.00267075134519461,95,0,-1,753.68,timer,HGV
310,701.37,35.99202597991011,-0.033013174349029305,96,6,-1,701.37,timer,car
310,549.1,33.356744445920164,0.0020174336721098815,97,0,-1,549.1,timer,HGV
310,475.45,33.37870046718675,0.0046502057613168534,98,0,-1,475.45,timer,HGV
310,405.86,36.17901545706643,-0.038584036764434726,99,6,-1,405.86,timer,HGV
310,284.63,33.341603651927144,0.0019372260554949225,100,0,-1,284.63,timer,car
310,205.49,33.350342867018426,0.005519228524470827,101,0,-1,205.49,timer,car
310,147.41,36.33140146971085,-0.0038795655195411867,102,6,-1,147.41,timer,HGV
310,4.82,33.33334530949609,0.00016563426915232744,103,0,-1,4.82,timer,electric car
311,2875.81,33.6475105645644,0.003894908292613843,74,2,-1,875.81,timer,HGV
311,2655.57,33.44210887502785,0.0014629272818097105,76,2,-1,655.57,timer,HGV
311,2475.02,33.78581248079942,0.006641800811412076,78,2,-1,475.02,timer,HGV
311,2237.64,33.6620763074705,0.005291005291005276,80,2,-1,237.64,timer,electric car
311,2047.35,33.91970589128533,0.010378740322243073,82,2,-1,47.35,timer,electric car
311,1836.63,33.91221333020442,0.011652935500630894,84,1,-1,136.63,timer,car
311,1827.45,34.526339374704044,-0.04163183754494291,85,7,-1,127.45,timer,electric car
311,1627.49,33.47274151302977,0.0031305114638447698,86,0,-1,1627.49,timer,HGV
311,1614.53,34.72578055321665,-0.042988912039053674,87,6,-1,1614.53,timer,car
311,1422.31,33.393462564728274,0.0015884084921741419,88,0,-1,1422.31,timer,car
311,1330.67,33.36170338895906,0.0008315742339921896,89,0,-1,1330.67,timer,car
311,1331.79,34.94261736721169,-0.04666048281832719,90,6,-1,1331.79,timer,HGV
311,1139.75,33.45101880426284,0.004157542289504593,91,0,-1,1139.75,timer,electric car
311,1060.81,33.58594500789677,0.009411050394656888,92,0,-1,1060.81,timer,HGV
311,1042.71,35.43599804595163,-0.04214833904475724,93,6,-1,1042.71,timer,electric car
311,896.4,33.647067422633114,0.013697976326842262,94,0,-1,896.4,timer,electric car
311,787.06,33.38376239473607,0.00267075134519461,95,0,-1,787.06,timer,HGV
311,737.35,35.95901280556108,-0.033013174349029305,96,6,-1,737.35,timer,car
311,582.46,33.35876187959227,0.0020174336721098815,97,0,-1,582.46,timer,HGV
311,508.83,33.38335067294807,0.0046502057613168534,98,0,-1,508.83,timer,HGV
311,442.02,36.138170636897826,-0.04220129021110048,99,6,-1,442.02,timer,HGV
311,317.97,33.343654321157395,0.0021641124050061794,100,0,-1,317.97,timer,car
311,238.84,33.3563098133356,0.006414664109870183,101,0,-1,238.84,timer,car
311,183.74,36.32558212143154,-0.0077591310390823735,102,6,-1,183.74,timer,HGV
311,38.15,33.33408363786774,0.0013110224741510529,103,0,-1,38.15,timer,electric car
312,2909.46,33.651405472857014,0.003894908292613843,74,2,-1,909.46,timer,HGV
312,2689.01,33.443571802309656,0.0014629272818097105,76,2,-1,689.01,timer,HGV
312,2508.81,33.79245428161084,0.006641800811412076,78,2,-1,508.81,timer,HGV
312,2271.3,33.667367312761506,0.005291005291005276,80,2,-1,271.3,timer,electric car
312,2081.27,33.93008463160758,0.010378740322243073,82,2,-1,81.27,timer,electric car
312,1870.55,33.92386626570505,0.011652935500630894,84,1,-1,170.55,timer,car
312,1861.96,34.4847075371591,-0.04163183754494291,85,7,-1,161.96,timer,electric car
312,1660.96,33.47587202449361,0.0031305114638447698,86,0,-1,1660.96,timer,HGV
312,1649.23,34.682791641177594,-0.042988912039053674,87,6,-1,1649.23,timer,car
312,1455.7,33.39505097322045,0.0015884084921741419,88,0,-1,1455.7,timer,car
312,1364.03,33.36253496319305,0.0008315742339921896,89,0,-1,1364.03,timer,car
312,1366.71,34.895956884393364,-0.04666048281832719,90,6,-1,1366.71,timer,HGV
312,1173.2,33.45517634655234,0.004157542289504593,91,0,-1,1173.2,timer,electric car
312,1094.4,33.59535605829142,0.009411050394656888,92,0,-1,1094.4,timer,HGV
312,1078.12,35.39384970690687,-0.04214833904475724,93,6,-1,1078.12,timer,electric car
312,930.05,33.66076539895996,0.013697976326842262,94,0,-1,930.05,timer,electric car
312,820.45,33.38643314608126,0.00267075134519461,95,0,-1,820.45,timer,HGV
312,773.29,35.92599963121205,-0.033013174349029305,96,6,-1,773.29,timer,car
312,615.82,33.36077931326438,0.0020174336721098815,97,0,-1,615.82,timer,HGV
312,542.22,33.388000878709384,0.0046502057613168534,98,0,-1,542.22,timer,HGV
312,478.14,36.09596934668672,-0.04220129021110048,99,6,-1,478.14,timer,HGV
312,351.31,33.345931876737154,0.0023909987545174365,100,0,-1,351.31,timer,car
312,272.2,33.36317219523817,0.007310099695269539,101,0,-1,272.2,timer,car
312,220.06,36.31588320763269,-0.011638696558623561,102,6,-1,220.06,timer,HGV
312,71.48,33.33596735444439,0.002456410679149778,103,0,-1,71.48,timer,electric car
312.29464649236604,0,33.333333333333336,0,104,-1,-1,0,start,HGV
312.29464649236604,0,33.333333333333336,0,104,0,-1,0,enter lane,HGV
313,2943.11,33.65530038114963,0.003894908292613843,74,2,-1,943.11,timer,HGV
313,2722.45,33.44503472959146,0.0014629272818097105,76,2,-1,722.45,timer,HGV
313,2542.61,33.79909608242225,0.006641800811412076,78,2,-1,542.61,timer,HGV
313,2304.97,33.67265831805251,0.005291005291005276,80,2,-1,304.97,timer,electric car
313,2115.21,33.94046337192982,0.010378740322243073,82,2,-1,115.21,timer,electric car
313,1904.48,33.93551920120568,0.011652935500630894,84,1,-1,204.48,timer,car
313,1896.42,34.44307569961416,-0.04163183754494291,85,7,-1,196.42,timer,electric car
313,1694.43,33.47900253595746,0.0031305114638447698,86,0,-1,1694.43,timer,HGV
313,1683.89,34.63980272913854,-0.042988912039053674,87,6,-1,1683.89,timer,car
313,1489.1,33.396639381712625,0.0015884084921741419,88,0,-1,1489.1,timer,car
313,1397.39,33.36336653742704,0.0008315742339921896,89,0,-1,1397.39,timer,car
313,1401.58,34.84929640157504,-0.04666048281832719,90,6,-1,1401.58,timer,HGV
313,1206.66,33.45933388884185,0.004157542289504593,91,0,-1,1206.66,timer,electric car
313,1128.0,33.604767108686076,0.009411050394656888,92,0,-1,1128.0,timer,HGV
313,1113.49,35.35170136786211,-0.04214833904475724,93,6,-1,1113.49,timer,electric car
313,963.72,33.6744633752868,0.013697976326842262,94,0,-1,963.72,timer,electric car
313,853.84,33.38910389742646,0.00267075134519461,95,0,-1,853.84,timer,HGV
313,809.2,35.89298645686302,-0.033013174349029305,96,6,-1,809.2,timer,car
313,649.18,33.36279674693649,0.0020174336721098815,97,0,-1,649.18,timer,HGV
313,575.61,33.3926510844707,0.0046502057613168534,98,0,-1,575.61,timer,HGV
313,514.21,36.05376805647562,-0.04220129021110048,99,6,-1,514.21,timer,HGV
313,384.66,33.34843631866643,0.0026178851040286936,100,0,-1,384.66,timer,car
313,305.57,33.37093001272614,0.008205535280668894,101,0,-1,305.57,timer,car
313,256.37,36.3023047283143,-0.015518262078164747,102,6,-1,256.37,timer,HGV
313,104.81,33.33899645922604,0.0036017988841485038,103,0,-1,104.81,timer,electric car
313,23.51,33.333414883338975,0.00023123158743832523,104,0,-1,23.51,timer,HGV
313,23.51,33.333414883338975,0.00023123158743832523,104,0,-1,23.51,change slow,HGV
313,23.51,33.333414883338975,0.00023123158743832523,104,6,0,23.51,enter lane 6,HGV
314,2976.77,33.659195289442245,0.003894908292613843,74,2,-1,976.77,timer,HGV
314,2755.9,33.44649765687327,0.0014629272818097105,76,2,-1,755.9,timer,HGV
314,2576.41,33.80573788323367,0.006641800811412076,78,2,-1,576.41,timer,HGV
314,2338.65,33.67794932334352,0.005291005291005276,80,2,-1,338.65,timer,electric car
314,2149.16,33.95084211225207,0.010378740322243073,82,2,-1,149.16,timer,electric car
314,1938.42,33.94717213670631,0.011652935500630894,84,1,-1,238.42,timer,car
314,1930.84,34.40144386206922,-0.04163183754494291,85,7,-1,230.84,timer,electric car
314,1727.91,33.48213304742131,0.0031305114638447698,86,0,-1,1727.91,leave lane,HGV
314,1727.91,33.48213304742131,0.0031305114638447698,86,1,-1,27.910000000000082,enter lane,HGV
314,1727.91,33.48213304742131,0.0031305114638447698,86,1,-1,27.910000000000082,timer,HGV
314,1718.51,34.59681381709948,-0.042988912039053674,87,6,-1,1718.51,leave lane,car
314,1718.51,34.59681381709948,-0.042988912039053674,87,7,-1,18.50999999999999,enter lane,car
314,1718.51,34.59681381709948,-0.042988912039053674,87,7,-1,18.50999999999999,timer,car
314,1522.5,33.3982277902048,0.0015884084921741419,88,0,-1,1522.5,timer,car
314,1430.75,33.36419811166103,0.0008315742339921896,89,0,-1,1430.75,timer,car
314,1436.41,34.802635918756714,-0.04666048281832719,90,6,-1,1436.41,timer,HGV
314,1240.12,33.46349143113135,0.004157542289504593,91,0,-1,1240.12,timer,electric car
314,1161.61,33.61417815908073,0.009411050394656888,92,0,-1,1161.61,timer,HGV
314,1148.82,35.309553028817355,-0.04214833904475724,93,6,-1,1148.82,timer,electric car
314,997.4,33.688161351613644,0.013697976326842262,94,0,-1,997.4,timer,electric car
314,887.23,33.39177464877165,0.00267075134519461,95,0,-1,887.23,timer,HGV
314,845.08,35.85997328251399,-0.033013174349029305,96,6,-1,845.08,timer,car
314,682.54,33.3648141806086,0.0020174336721098815,97,0,-1,682.54,timer,HGV
314,609.0,33.397301290232015,0.0046502057613168534,98,0,-1,609.0,timer,HGV
314,550.24,36.011566766264515,-0.04220129021110048,99,6,-1,550.24,timer,HGV
314,418.01,33.35107610268217,0.0026409571083110322,100,0,-1,418.01,timer,car
314,338.94,33.37954722178641,0.008846903583745633,101,0,-1,338.94,timer,car
314,292.66,36.28484668347636,-0.019397827597705933,102,6,-1,292.66,timer,HGV
314,138.15,33.34317095221269,0.0047471870891472295,103,0,-1,138.15,timer,electric car
314,57.34,34.333414883338975,1,104,6,0,57.34,timer,HGV
315,3010.43,33.66309019773486,0.003894908292613843,74,2,-1,1010.43,leave lane,HGV
315,3010.43,33.66309019773486,0.003894908292613843,74,-1,-1,1010.43,end,HGV
315,2789.35,33.447960584155076,0.0014629272818097105,76,2,-1,789.35,timer,HGV
315,2610.22,33.812379684045084,0.006641800811412076,78,2,-1,610.22,timer,HGV
315,2372.33,33.683240328634525,0.005291005291005276,80,2,-1,372.33,timer,electric car
315,2183.12,33.961220852574314,0.010378740322243073,82,2,-1,183.12,timer,electric car
315,1972.37,33.958825072206935,0.011652935500630894,84,1,-1,272.37,timer,car
315,1965.22,34.35981202452428,-0.04163183754494291,85,7,-1,265.22,timer,electric car
315,1761.39,33.48526355888515,0.0031305114638447698,86,1,-1,61.39,timer,HGV
315,1753.09,34.553824905060424,-0.042988912039053674,87,7,-1,53.09,timer,car
315,1555.9,33.399816198696975,0.0015884084921741419,88,0,-1,1555.9,timer,car
315,1464.11,33.365029685895024,0.0008315742339921896,89,0,-1,1464.11,timer,car
315,1471.19,34.75597543593839,-0.04666048281832719,90,6,-1,1471.19,timer,HGV
315,1273.59,33.46764897342086,0.004157542289504593,91,0,-1,1273.59,timer,electric car
315,1195.23,33.623589209475384,0.009411050394656888,92,0,-1,1195.23,timer,HGV
315,1184.11,35.2674046897726,-0.04214833904475724,93,6,-1,1184.11,timer,electric car
315,1031.1,33.70185932794049,0.013697976326842262,94,0,-1,1031.1,timer,electric car
315,920.62,33.394445400116844,0.00267075134519461,95,0,-1,920.62,timer,HGV
315,880.92,35.82696010816496,-0.033013174349029305,96,6,-1,880.92,timer,car
315,715.91,33.366831614280706,0.0020174336721098815,97,0,-1,715.91,timer,HGV
315,642.4,33.40195149599333,0.0046502057613168534,98,0,-1,642.4,timer,HGV
315,586.23,35.96936547605341,-0.04220129021110048,99,6,-1,586.23,timer,HGV
315,451.36,33.35371705979048,0.0026409571083110322,100,0,-1,451.36,timer,car
315,372.32,33.388394125370155,0.008846903583745633,101,0,-1,372.32,timer,car
315,328.93,36.26350907311888,-0.02327739311724712,102,6,-1,328.93,timer,HGV
315,171.5,33.348490833404334,0.005892575294145955,103,0,-1,171.5,timer,electric car
315,92.17,35.333414883338975,1,104,6,0,92.17,timer,HGV
315.0323319124929,0,33.333333333333336,0,105,-1,-1,0,start,HGV
315.0323319124929,0,33.333333333333336,0,105,0,-1,0,enter lane,HGV
316,128.0,36.333414883338975,1.0,104,6,0,128.0,leave lane 0,HGV
316,128.0,36.333414883338975,0,104,6,-1,128.0,done change slow,HGV
316,2822.8,33.44942351143688,0.0014629272818097105,76,2,-1,822.8,timer,HGV
316,2644.04,33.8190214848565,0.006641800811412076,78,2,-1,644.04,timer,HGV
316,2406.02,33.68853133392553,0.005291005291005276,80,2,-1,406.02,timer,electric car
316,2217.09,33.97159959289656,0.010378740322243073,82,2,-1,217.09,timer,electric car
316,2006.33,33.97047800770756,0.011652935500630894,84,1,-1,306.33,leave lane,car
316,2006.33,33.97047800770756,0.011652935500630894,84,2,-1,6.329999999999984,enter lane,car
316,2006.33,33.97047800770756,0.011652935500630894,84,2,-1,6.329999999999984,timer,car
316,1999.56,34.31818018697934,-0.04163183754494291,85,7,-1,299.56,timer,electric car
316,1794.88,33.488394070348996,0.0031305114638447698,86,1,-1,94.88,timer,HGV
316,1787.62,34.51083599302137,-0.042988912039053674,87,7,-1,87.62,timer,car
316,1589.3,33.40140460718915,0.0015884084921741419,88,0,-1,1589.3,timer,car
316,1497.48,33.365861260129016,0.0008315742339921896,89,0,-1,1497.48,timer,car
316,1505.92,34.709314953120064,-0.04666048281832719,90,6,-1,1505.92,timer,HGV
316,1307.06,33.47180651571036,0.004157542289504593,91,0,-1,1307.06,timer,electric car
316,1228.86,33.63300025987004,0.009411050394656888,92,0,-1,1228.86,timer,HGV
316,1219.36,35.22525635072784,-0.04214833904475724,93,6,-1,1219.36,timer,electric car
316,1064.81,33.715557304267335,0.013697976326842262,94,0,-1,1064.81,timer,electric car
316,954.02,33.397116151462036,0.00267075134519461,95,0,-1,954.02,timer,HGV
316,916.73,35.79394693381593,-0.033013174349029305,96,6,-1,916.73,timer,car
316,749.28,33.368849047952814,0.0020174336721098815,97,0,-1,749.28,timer,HGV
316,675.8,33.406601701754646,0.0046502057613168534,98,0,-1,675.8,timer,HGV
316,622.18,35.92716418584231,-0.04220129021110048,99,6,-1,622.18,timer,HGV
316,484.72,33.356358016898795,0.0026409571083110322,100,0,-1,484.72,timer,car
316,405.71,33.39724102895391,0.008846903583745633,101,0,-1,405.71,timer,car
316,365.18,36.238291897241865,-0.027156958636788305,102,6,-1,365.18,timer,HGV
316,204.85,33.35495610280098,0.00703796349914468,103,0,-1,204.85,timer,electric car
316,128.0,36.333414883338975,0,104,6,-1,128.0,timer,HGV
316,32.26,33.33371760809586,0.000794228449785239,105,0,-1,32.26,timer,HGV
317,2856.25,33.45088643871869,0.0014629272818097105,76,2,-1,856.25,timer,HGV
317,2677.86,33.825663285667915,0.006641800811412076,78,2,-1,677.86,timer,HGV
317,2439.71,33.69382233921654,0.005291005291005276,80,2,-1,439.71,timer,electric car
317,2251.07,33.981978333218805,0.010378740322243073,82,2,-1,251.07,timer,electric car
317,2040.31,33.98213094320819,0.011652935500630894,84,2,-1,40.31,timer,car
317,2033.86,34.2765483494344,-0.04163183754494291,85,7,-1,333.86,leave lane,electric car
317,2033.86,34.2765483494344,-0.04163183754494291,85,-1,-1,333.86,end,electric car
317,1828.37,33.49152458181284,0.0031305114638447698,86,1,-1,128.37,timer,HGV
317,1822.11,34.46784708098231,-0.042988912039053674,87,7,-1,122.11,timer,car
317,1622.7,33.402993015681325,0.0015884084921741419,88,0,-1,1622.7,timer,car
317,1530.85,33.36669283436301,0.0008315742339921896,89,0,-1,1530.85,timer,car
317,1540.61,34.66265447030174,-0.04666048281832719,90,6,-1,1540.61,timer,HGV
317,1340.53,33.47596405799987,0.004157542289504593,91,0,-1,1340.53,timer,electric car
317,1262.5,33.64241131026469,0.009411050394656888,92,0,-1,1262.5,timer,HGV
317,1254.56,35.18310801168308,-0.04214833904475724,93,6,-1,1254.56,timer,electric car
317,1098.53,33.72925528059418,0.013697976326842262,94,0,-1,1098.53,timer,electric car
317,987.42,33.39978690280723,0.00267075134519461,95,0,-1,987.42,timer,HGV
317,952.51,35.7609337594669,-0.033013174349029305,96,6,-1,952.51,timer,car
317,782.65,33.37086648162492,0.0020174336721098815,97,0,-1,782.65,timer,HGV
317,709.21,33.41125190751596,0.0046502057613168534,98,0,-1,709.21,timer,HGV
317,658.09,35.884962895631205,-0.04220129021110048,99,6,-1,658.09,timer,HGV
317,518.08,33.35899897400711,0.0026409571083110322,100,0,-1,518.08,timer,car
317,439.11,33.40608793253765,0.008846903583745633,101,0,-1,439.11,timer,car
317,401.4,36.20919515584531,-0.03103652415632949,102,6,-1,401.4,timer,HGV
317,238.21,33.36256676040263,0.008183351704143405,103,0,-1,238.21,timer,electric car
317,164.33,36.331262657644075,-0.004304451389794952,104,6,-1,164.33,timer,HGV
317,65.59,33.334922219227494,0.0016149938134868889,105,0,-1,65.59,timer,HGV
317.7231717966047,0,33.333333333333336,0,106,-1,-1,0,start,car
317.7231717966047,0,33.333333333333336,0,106,0,-1,0,enter lane,car
318,2889.7,33.4523493660005,0.0014629272818097105,76,2,-1,889.7,timer,HGV
318,2711.69,33.83230508647933,0.006641800811412076,78,2,-1,711.69,timer,HGV
318,2473.41,33.699113344507545,0.005291005291005276,80,2,-1,473.41,timer,electric car
318,2285.06,33.99235707354105,0.010378740322243073,82,2,-1,285.06,timer,electric car
318,2074.3,33.99378387870882,0.011652935500630894,84,2,-1,74.3,timer,car
318,1861.86,33.494655093276684,0.0031305114638447698,86,1,-1,161.86,timer,HGV
318,1856.56,34.42485816894325,-0.042988912039053674,87,7,-1,156.56,timer,car
318,1656.11,33.4045814241735,0.0015884084921741419,88,0,-1,1656.11,timer,car
318,1564.22,33.367524408597,0.0008315742339921896,89,0,-1,1564.22,timer,car
318,1575.25,34.615993987483414,-0.04666048281832719,90,6,-1,1575.25,timer,HGV
318,1374.01,33.48012160028937,0.004157542289504593,91,0,-1,1374.01,timer,electric car
318,1296.15,33.651822360659345,0.009411050394656888,92,0,-1,1296.15,timer,HGV
318,1289.72,35.140959672638324,-0.04214833904475724,93,6,-1,1289.72,timer,electric car
318,1132.27,33.74295325692102,0.013697976326842262,94,0,-1,1132.27,timer,electric car
318,1020.82,33.40245765415243,0.00267075134519461,95,0,-1,1020.82,timer,HGV
318,988.25,35.72792058511787,-0.033013174349029305,96,6,-1,988.25,timer,car
318,816.02,33.37288391529703,0.0020174336721098815,97,0,-1,816.02,timer,HGV
318,742.62,33.415902113277276,0.0046502057613168534,98,0,-1,742.62,timer,HGV
318,693.95,35.8427616054201,-0.04220129021110048,99,6,-1,693.95,timer,HGV
318,551.44,33.36163993111542,0.0026409571083110322,100,0,-1,551.44,timer,car
318,472.52,33.414934836121404,0.008846903583745633,101,0,-1,472.52,timer,car
318,437.59,36.17621884892921,-0.034916089675870676,102,6,-1,437.59,timer,HGV
318,271.58,33.37132280620927,0.00932873990914213,103,0,-1,271.58,timer,electric car
318,200.66,36.32480598055938,-0.008608902779589905,104,6,-1,200.66,timer,HGV
318,98.93,33.336947595722826,0.002435759177188539,105,0,-1,98.93,timer,HGV
318,9.23,33.333381488094474,0.0003479035773623992,106,0,-1,9.23,timer,car
319,2923.15,33.453812293282304,0.0014629272818097105,76,2,-1,923.15,timer,HGV
319,2745.53,33.838946887290746,0.006641800811412076,78,2,-1,745.53,timer,HGV
319,2507.11,33.70440434979855,0.005291005291005276,80,2,-1,507.11,timer,electric car
319,2319.06,34.002735813863296,0.010378740322243073,82,2,-1,319.06,timer,electric car
319,2108.3,34.005436814209446,0.011652935500630894,84,2,-1,108.3,timer,car
319,1895.36,33.49778560474053,0.0031305114638447698,86,1,-1,195.36,timer,HGV
319,1890.96,34.381869256904196,-0.042988912039053674,87,7,-1,190.96,timer,car
319,1689.52,33.406169832665675,0.0015884084921741419,88,0,-1,1689.52,timer,car
319,1597.59,33.36835598283099,0.0008315742339921896,89,0,-1,1597.59,timer,car
319,1609.84,34.56933350466509,-0.04666048281832719,90,6,-1,1609.84,timer,HGV
319,1407.49,33.48427914257888,0.004157542289504593,91,0,-1,1407.49,timer,electric car
319,1329.81,33.661233411054,0.009411050394656888,92,0,-1,1329.81,timer,HGV
319,1324.84,35.09881133359357,-0.04214833904475724,93,6,-1,1324.84,timer,electric car
319,1166.02,33.756651233247865,0.013697976326842262,94,0,-1,1166.02,timer,electric car
319,1054.22,33.40512840549762,0.00267075134519461,95,0,-1,1054.22,timer,HGV
319,1023.96,35.69490741076884,-0.033013174349029305,96,6,-1,1023.96,timer,car
319,849.39,33.37490134896914,0.0020174336721098815,97,0,-1,849.39,timer,HGV
319,776.04,33.42055231903859,0.0046502057613168534,98,0,-1,776.04,timer,HGV
319,729.77,35.800560315209,-0.04220129021110048,99,6,-1,729.77,timer,HGV
319,584.8,33.36428088822373,0.0026409571083110322,100,0,-1,584.8,timer,car
319,505.94,33.42378173970515,0.008846903583745633,101,0,-1,505.94,timer,car
319,473.75,36.13944056780396,-0.03801974209150363,102,6,-1,473.75,timer,HGV
319,304.96,33.381100617215935,0.009941969619388936,103,0,-1,304.96,timer,electric car
319,236.98,36.31404485208489,-0.012913354169384857,104,6,-1,236.98,timer,HGV
319,132.27,33.339793737581864,0.0032565245408901888,105,0,-1,132.27,timer,HGV
319,42.56,33.33435776618913,0.0016046526119453176,106,0,-1,42.56,timer,car
320,2956.6,33.45527522056411,0.0014629272818097105,76,2,-1,956.6,timer,HGV
320,2779.37,33.84558868810216,0.006641800811412076,78,2,-1,779.37,timer,HGV
320,2540.82,33.70969535508956,0.005291005291005276,80,2,-1,540.82,timer,electric car
320,2353.07,34.01311455418554,0.010378740322243073,82,2,-1,353.07,timer,electric car
320,2142.31,34.017089749710074,0.011652935500630894,84,2,-1,142.31,timer,car
320,1928.86,33.50091611620437,0.0031305114638447698,86,1,-1,228.86,timer,HGV
320,1925.32,34.33888034486514,-0.042988912039053674,87,7,-1,225.32,timer,car
320,1722.93,33.40775824115785,0.0015884084921741419,88,0,-1,1722.93,leave lane,car
320,1722.93,33.40775824115785,0.0015884084921741419,88,1,-1,22.930000000000064,enter lane,car
320,1722.93,33.40775824115785,0.0015884084921741419,88,1,-1,22.930000000000064,timer,car
320,1630.96,33.36918755706498,0.0008315742339921896,89,0,-1,1630.96,timer,car
